file	key	english	chinese
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_BLINDED_BROTHER_PEDIA	A schism occurred among the Brotherhood of Wardens when the cult spread to the Calabim. The orthodox Wardens preached Sirona's command that compassion requires taking action to defend and protect the weak. They tried to raise a rebellion, but were brutally crushed. The surviving sect still professes devotion to Sirona, but promulgated dogmas more in line with beliefs of Pelian the Suffering. Regardless of what evils their inaction might permit, they could not accept that committing violence against others is ever a lesser evil. Seeing too many problems they could not hope to fix, they gouged their own eyes out. These Blinded Brothers have dedicated themselves to providing spiritual care for the weak, in lieu of any material assistance. They mean to reduce suffering, and believe that can be best accomplished by accepting subjugation. They advise those they tend to to embrace their roles, to serve Alexis and the Calabim elite. The Blinded Brotherhood are rare but treated with some respect by all levels of Calabim society. The slaves revere them and devotedly listen to their words, even if they aren't religious. The scourge, taskmasters and middle society of the Calabim respect the Brotherhood and may seek them for words of comfort or advice (though often in secret). And the vampires often act as if they don't exist, allowing the Brotherhood to go about completely unhindered or bothered. Many suspect that when they Brotherhood took their own eyes they also took away the Vampires' ability to see them. 	当守望者兄弟会的教派传播到卡拉比姆人当中时，其内部发生了分裂。正统的守望者传扬希罗娜的诫命——慈悲要求人采取行动去捍卫、保护弱者。他们试图掀起一场叛乱，却被残酷镇压。幸存的一支仍宣称对希罗娜的虔诚，却颁布了更贴近「受苦者裴利安」信念的教条。无论他们的不作为可能纵容何等罪恶，他们都无法接受对他人施暴在任何时候会是较小的恶。眼见太多他们无望修补的问题，他们剜去了自己的双眼。这些盲眼兄弟致力于为弱者提供心灵关怀，以代替任何物质上的援助。他们意在减少苦难，并相信这最好能通过接受屈服来达成。他们劝告自己照拂之人安于其位，去侍奉艾莉柯西丝和卡拉比姆权贵。盲眼兄弟会甚为罕见，却受到卡拉比姆社会各阶层某种程度的敬重。奴隶们崇敬他们，虔诚地聆听他们的话语，哪怕他们并不信教。卡拉比姆的鞭刑者、监工与中层社会敬重兄弟会，或会求他们赐予慰藉之言或忠告（尽管常是暗地里）。而吸血鬼们则往往表现得仿佛他们并不存在，任由兄弟会全无阻碍或滋扰地行事。许多人猜想，当兄弟会剜去自己双眼时，也一并夺走了吸血鬼看见他们的能力。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DISCIPLE_STEWARD	Gambler	赌徒
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PRIEST_STEWARD	Rentier	食利者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_HOSPITALLER	Hospitaller	医护骑士
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_HOSPITALLER_PEDIA	The greatest healers in the world are to be found among the ranks of the Unblemished's Hospitallers, the priests of the Risen Sucellus. Many devote their lives to studying all the most advanced healing arts known to the Ordine Medicos, despite the fact that any placebos administered by hands that the God of Life has blessed is more effective than the best drugs devised by secular alchemists. 	世上最伟大的治疗者当属纯洁教团的医护骑士之列——他们是复生的苏切鲁斯的祭司。许多人穷尽一生钻研「医者会」所知的一切最高深的疗愈之术，尽管由生命之神所祝福的双手所施予的任何安慰剂，都比世俗炼金术士所调配的最佳药剂更为有效。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DISCIPLE_FOXMEN	Vagrant	流浪者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PRIEST_FOXMEN	Drifter	漂泊者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_HIGH_PRIEST_FOXMEN	Wind Dancer	御风舞者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_HIGH_PRIEST_FOXMEN_PEDIA	The High Priests of Tali can not we weighed down with such concerns as organizing any church hierarchy. Lie their god they prefer to laugh, sing, and dance upon the winds, often calling others to dance with them high in the air. 	塔利的主教们无法为组织任何教会等级之类的事务所累。他们像自己的神一样，宁愿欢笑、歌唱，在风中起舞，常常招呼旁人与他们一同高居空中共舞。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_HIGH_PRIEST_FOXMEN_STRATEGY	These high priests cannot only fly but cause all other units around them, friend and foe, to fly with them for a while as well. 	这些主教不仅能飞行，还能令周身所有其他单位——无论敌友——也随他们一同飞翔一阵。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PRIEST_STEWARD	Rentier	食利者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PRIEST_SIRONA	Rescuer	救援者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PRIEST_SIRONA_STRATEGY	Rescuers are good defenders, especially in friendly territory, and can Bless units as well as any good priests. Their special ability to Rescue Refugees can be used to move population points from oppressive rival cities (or your own cities when they are starving) to safer cities where you have more use for them. It transfers a fraction of the city's culture to experience of a Refugee unit, who can turn that experience into culture and production in the city where it settles. All Brotherhood of Wardens clerics can move freely in rival territory and carry Refugees (or other great persons) as cargo though lands you could not otherwise cross. A Devout has a cargo capacity of one, a Rescuer a capacity of three, and a Redeemer a capacity of seven.	救援者是出色的防御者，尤其在友方领土上，且能像任何善良祭司一样为单位施「祝福」。他们「救援难民」的特殊能力，可将人口点从压迫成性的敌方城市（或你自己闹饥荒的城市）转移到你更能善加利用的、更安全的城市。它将城市的一部分文化转化为一个难民单位的经验，该单位又能在其定居的城市里将这些经验转化为文化与生产。所有守望者兄弟会的教士都能在敌方领土中自由移动，并可将难民（或其他伟人）作为货物载运，穿越你原本无法通行的土地。热忱者的载运容量为一，救援者为三，救赎者为七。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_EMRYS	Emyrs	埃姆里斯
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_ARTHENDAIN_STRATEGY	Arthendain will can only be trained where the Unblemished are present. He is a healer who is able to cure disease on units in the same stack and is immune to disease himself. More importantly, he targets Mary Morbus and DIseased Corpses in stacks of stronger units, and can attack such plague carriers at a distance to further reduce the risk of your units getting infected. 	阿森丹只能在纯洁教团存在之处训练。他是一名治疗者，能治愈同一队列中单位的疾病，自身也对疾病免疫。更重要的是，在由更强单位组成的队列中，他会以「伤寒玛丽」和「尸妖」为目标，并能远距离攻击这类瘟疫携带者，从而进一步降低你的单位受感染的风险。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_MERCHANT_21	Hamish Ovid the Candyman	糖果贩哈米什·奥维德
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_TRISTAN	Tristan the Ring	魔戒特里斯坦
